0	0.27086714296450154
1	0.5285403274684161
2	0.3271607576843848
5	0.32918889357189135
6	0.5092052071994366
8	0.40010186350379734
10	0.33250276367449855
12	0.3276355560392981
14	0.32689198877520786
15	0.3585257036154798
17	0.34671374966932533
18	0.3089996231423828
20	0.399085173005678
21	0.34671374966932533
22	0.3275565250886578
27	0.9595667554640789
30	0.4062242936546036
31	0.8040907032680124
34	0.5749520057111343
35	0.44563257439197174
37	0.3276355560392981
38	0.25686445071912306
39	0.28467791144908705
40	0.2785132477048711
45	0.3276355560392981
46	0.29986875482993103
48	0.2691641872664134
49	0.30826350978771344
50	0.25483989022661013
51	0.3266863130779255
52	0.5518682570156859
54	0.5845950008385321
55	0.43895297136839645
60	0.324524324671825
62	0.5804401911846196
64	0.4062242936546036
65	0.3269591835469702
66	0.33701196966310193
68	0.18384679204973595
71	0.25431159150023924
74	0.5291531392862144
75	0.3261174474925478
76	0.3270498957322937
77	0.3276355560392981
78	0.47580460106245714
79	0.3446654501969329
81	0.33316883160881866
85	0.20473726515584184
89	0.3276355560392981
90	0.3276355560392981
92	0.4849862782386669
96	0.43536329259125556
97	0.5903599306574409
100	0.3270498957322937
101	0.3270498957322937
102	0.6469635980272275
103	0.3299355058858554
104	0.22511311766521866
105	0.3270498957322937
107	0.3265914666686584
108	0.3270498957322937
109	0.3320963682224285
113	0.2797279980046632
116	0.3264966344432322
118	0.9718616517575156
122	0.3551241016690622
124	0.6469635980272275
127	0.32419356321125964
132	0.2962599094314691
133	0.33921195550996786
140	0.41724239021939874
141	0.3264966344432322
142	0.30113777173864503
144	0.34087677720041804
145	0.4131293260482157
150	0.3448602793513771
154	0.3248393724166181
155	0.5820795284860654
156	0.3264332944214268
157	0.3276355560392981
158	0.32996715774996527
159	0.18882767472532827
161	0.3575345545237228
162	0.3265914666686584
165	0.43953661955566986
167	0.471858060712766
170	0.4304757098945523
171	0.22180877601180296
172	0.3115447531817268
173	0.3271607576843848
175	0.299544332375295
178	0.34671374966932533
179	0.2978089334340888
181	0.3547658340360602
185	0.5011746603286502
187	0.40136246589850283
188	0.32792479942390756
190	0.34671374966932533
193	0.3690089005793898
194	0.4062242936546036
196	0.3264966344432322
198	0.3264966344432322
200	0.33316883160881866
202	0.3217574208463484
204	0.3276355560392981
205	0.3665727069149905
206	0.30113777173864503
208	0.3264966344432322
210	0.32384711352559675
211	0.378593225753718
214	0.2725738318282601
215	0.6981707235018839
218	0.6125883309040728
220	0.3276355560392981
222	0.3276355560392981
223	0.3270498957322937
229	0.2571701329649405
230	0.5804401911846196
231	0.3265914666686584
233	0.25241117976001426
235	0.32573848793324767
236	0.33921195550996786
238	0.33701196966310193
239	0.34388665604305485
240	0.29609522759423207
241	0.29986875482993103
242	0.33701196966310193
243	0.32413045495897774
245	0.5447799540354873
247	0.4141177815949687
249	0.33921195550996786
250	0.32460297718579384
251	0.30906845253537873
252	0.40136246589850283
253	0.30204608088990614
255	0.41724239021939874
258	0.9996576841021886
261	0.25241117976001426
262	0.5960275197569174
263	0.2978089334340888
264	0.3264966344432322
266	0.25483989022661013
267	0.2726593425638221
268	0.8721010265595426
270	0.4199367272470228
271	0.2978089334340888
272	0.40346212271759285
278	0.22180877601180296
279	0.3462298489554666
283	0.3276355560392981
285	0.32996715774996527
293	0.3306825950170547
294	0.3270498957322937
298	0.41783734399434486
299	0.9718616517575156
301	0.27452735059476985
302	0.2978089334340888
303	0.3441786057763829
304	0.3276355560392981
306	0.741710358277577
308	0.33152272048312653
309	0.5310153047467034
310	0.6402956414921116
311	0.9681262136965516
312	0.3690089005793898
313	0.3270498957322937
315	0.32689198877520786
316	0.33921195550996786
317	0.35063097510448893
318	0.904366636307051
319	0.7916747383710155
320	0.32460297718579384
327	0.34671374966932533
331	0.409470255467322
333	0.25686445071912306
334	0.7667502452360082
337	0.8118754433102883
338	0.3276355560392981
342	0.34671374966932533
344	0.34671374966932533
345	0.34671374966932533
346	0.34671374966932533
350	0.33211581903900095
351	0.43683011337435257
352	0.297287262362365
354	0.3245084441157855
356	0.555095580610583
358	0.326986880081638
361	0.34589653822571437
362	0.382701983536152
363	0.32384711352559675
364	0.29986875482993103
366	0.5455501856800486
367	0.324524324671825
372	0.3276355560392981
374	0.24296689386817347
375	0.5749520057111343
378	0.31248189230656515
379	0.3265914666686584
380	0.9555037910318258
382	0.3271607576843848
384	0.3270498957322937
386	0.25431159150023924
389	0.3428171837058883
390	0.7712311261548656
391	0.3266703778901289
392	0.22511311766521866
395	0.3266703778901289
397	0.399085173005678
399	0.34534758025237644
401	0.3276355560392981
402	0.2797279980046632
403	0.30113777173864503
406	0.3264966344432322
408	0.3265914666686584
409	0.2571701329649405
412	0.6075751158698101
413	0.2978089334340888
416	0.3954757719278046
418	0.34671374966932533
420	0.3270498957322937
422	0.326970937352368
424	0.34608344843564265
425	0.32460297718579384
428	0.3264966344432322
432	0.33921195550996786
434	0.4623062425113272
436	0.3730386372314126
439	0.33701196966310193
440	0.37001353895788897
441	0.33316883160881866
443	0.34671374966932533
447	0.40136246589850283
451	0.31628950583814786
452	0.4063457881604544
453	0.603884945825765
456	0.40136246589850283
457	0.4450467248474686
458	0.33701196966310193
460	0.40136246589850283
462	0.45173442912199135
465	0.32384711352559675
467	0.40136246589850283
471	0.32996715774996527
474	0.3344634440356961
475	0.5097979288100435
476	0.32015639083363495
477	0.2701720660098793
479	0.3739123796672951
481	0.2978089334340888
482	0.3276355560392981
483	0.3335042312251677
484	0.6120044871648964
485	0.2571701329649405
487	0.4144845447564377
489	0.32944720823364787
491	0.32460297718579384
492	0.41783734399434486
493	0.4990366449912504
494	0.3276355560392981
495	0.3524330279572515
496	0.5584176161277196
500	0.32996715774996527
501	0.3264966344432322
503	0.3335042312251677
505	0.6820345436527391
506	0.462917124960851
511	0.3276355560392981
513	0.4773430280061192
516	0.33701196966310193
518	0.33921195550996786
519	0.3270498957322937
520	0.6802741467801328
521	0.3270498957322937
522	0.3245084441157855
523	0.5677480693496648
524	0.324524324671825
526	0.33701196966310193
527	0.9510945759499176
529	0.260357412646431
530	0.3690089005793898
531	0.324524324671825
532	0.297287262362365
533	0.4473409513369607
535	0.46398942990451253
538	0.3525972034746798
542	0.2520451805646366
545	0.399085173005678
549	0.4131293260482157
553	0.3245084441157855
557	0.9555037910318258
558	0.5960275197569174
561	0.3270498957322937
563	0.3276355560392981
564	0.3276355560392981
566	0.3270498957322937
567	0.5067791036073203
570	0.33701196966310193
572	0.400689181283425
573	0.3264966344432322
578	0.29610996769331693
580	0.38521409219039315
583	0.4586855040205664
585	0.6849914780344349
587	0.5941571941368647
588	0.3276355560392981
592	0.32460297718579384
596	0.42836254760549436
597	0.2978089334340888
603	0.3276355560392981
609	0.8568448189418395
612	0.29986875482993103
614	0.3276355560392981
615	0.5662527673569345
618	0.36129149287940865
619	0.33701196966310193
620	0.29609522759423207
625	0.4254962220886537
626	0.3441786057763829
627	0.6193882630783892
631	0.32386297723463703
632	0.41783734399434486
634	0.29143597188729964
635	0.34671374966932533
638	0.6173942819269685
642	0.29143597188729964
643	0.5291531392862144
644	0.2869408069097401
646	0.3270498957322937
647	0.43895297136839645
648	0.32573848793324767
650	0.3270498957322937
652	0.329093675715773
653	0.3267971116347419
654	0.32271504036796356
655	0.47377206003419287
656	0.3270498957322937
657	0.32792479942390756
658	0.34671374966932533
666	0.34671374966932533
669	0.44563257439197174
671	0.44563257439197174
672	0.33701196966310193
674	0.2978089334340888
676	0.3276355560392981
678	0.6167364500978813
680	0.3279681249884557
681	0.6143777560809123
683	0.25431159150023924
686	0.25483989022661013
688	0.3266703778901289
693	0.3245084441157855
694	0.40136246589850283
695	0.3486698061185899
698	0.7166052988655671
700	0.9431765879804748
701	0.40027503839906214
704	0.27293035126235043
706	0.3486698061185899
708	0.8527505289860103
710	0.4990366449912504
712	0.44563257439197174
713	0.33310483737837504
715	0.3261174474925478
718	0.35654462250348573
720	0.46053275983994785
722	0.34671374966932533
724	0.45032467672681953
725	0.32996715774996527
726	0.2195805395768547
727	0.3264492236512201
728	0.33921195550996786
731	0.3696573518467957
735	0.35892250246854907
738	0.3270498957322937
740	0.41574093391916067
742	0.9681262136965516
744	0.3271607576843848
750	0.35704380541917036
752	0.33316883160881866
753	0.3270498957322937
760	0.3525972034746798
761	0.32413045495897774
762	0.324524324671825
764	0.3265914666686584
766	0.4564378807403031
768	0.3320963682224285
769	0.3288240949159961
771	0.32689198877520786
778	0.3264492236512201
780	0.324524324671825
782	0.41574093391916067
784	0.32384711352559675
785	0.32460297718579384
786	0.325533187001953
787	0.22180877601180296
788	0.3776088094499333
796	0.398792337883775
799	0.36161031851472186
800	0.34671374966932533
803	0.3588149003861969
806	0.2978089334340888
807	0.3265914666686584
808	0.34671374966932533
810	0.3270183871266662
811	0.3914576736719752
813	0.2520451805646366
815	0.2978089334340888
816	0.3271607576843848
817	0.41419281676835895
818	0.3215850424267541
